age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,5,2,4,2,1,2,0,9,0,16,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
29,9,1,6,1,1,2,0,9,0,67,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,9,3,4,2,1,2,0,9,0,241,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
45,7,3,5,1,2,2,0,9,0,250,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
24,9,2,4,2,1,2,1,9,0,7,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
41,9,3,1,2,2,2,0,9,0,432,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
51,8,3,3,2,2,2,0,9,0,153,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
50,9,3,2,2,1,2,0,9,0,67,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
43,9,3,5,2,2,2,0,9,0,48,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
25,9,2,4,2,1,2,0,9,0,72,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
52,3,1,6,2,2,2,0,9,0,158,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,10,3,5,2,2,2,0,9,0,148,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,10,3,6,2,1,2,0,9,0,377,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
53,9,1,2,2,2,2,1,9,0,367,6,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
41,9,2,4,2,1,2,0,9,0,195,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
56,7,3,5,1,2,2,0,9,0,169,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
56,7,3,5,1,1,2,0,9,0,217,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
42,3,3,3,1,2,2,0,9,0,50,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
42,3,3,3,1,1,2,0,9,0,160,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,8,1,3,2,1,2,0,9,0,64,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,10,3,6,2,2,2,0,9,0,612,1,999,2,1,-1.8,92.893,-46.2,1.25,5099.1,0
56,7,3,5,1,1,2,0,9,0,310,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,8,1,3,2,2,2,0,9,0,7,6,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
25,8,2,4,2,2,2,0,9,0,14,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
56,7,3,5,1,2,2,0,9,0,373,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,8,1,6,2,1,2,0,9,0,55,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
59,10,1,6,2,1,2,0,9,0,58,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
33,10,3,6,2,2,2,0,9,0,180,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,9,3,2,2,1,2,0,9,0,13,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
43,7,3,1,2,2,2,0,9,0,68,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
25,9,2,2,2,2,2,0,9,0,64,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
56,9,3,4,1,2,2,0,9,0,520,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,8,1,3,2,2,2,0,9,0,1190,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
35,7,2,5,2,0,0,0,9,0,119,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
42,3,3,3,1,0,0,0,9,0,665,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
40,4,3,5,2,1,2,0,9,0,132,5,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
39,9,3,4,2,2,2,0,9,0,391,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
30,8,2,3,2,2,2,0,9,0,26,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
46,7,1,2,2,1,2,0,9,0,493,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
55,10,3,5,1,2,2,0,9,0,41,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
59,10,1,6,2,2,2,0,9,0,899,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
36,8,3,3,2,2,2,0,9,0,157,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
29,10,2,6,1,2,2,0,9,0,104,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
27,8,2,3,2,2,2,0,9,0,282,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
39,9,3,4,2,2,2,0,9,0,8,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
53,7,3,1,2,1,2,0,9,0,101,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
53,7,3,1,2,2,2,0,9,0,133,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
46,10,3,5,2,2,2,0,9,0,39,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,1,3,6,2,0,0,0,9,0,34,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,9,2,2,2,2,2,1,9,0,23,3,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
27,9,3,4,2,1,1,0,9,0,12,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
44,6,3,6,2,2,2,0,9,0,217,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
55,9,3,3,2,2,2,0,9,0,77,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
29,9,3,1,2,0,0,1,9,0,8,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
26,8,3,3,2,2,2,0,9,0,11,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
28,8,2,3,2,2,2,1,9,0,8,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,10,2,6,2,1,2,0,9,0,24,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
38,9,3,2,1,2,2,0,9,0,48,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
35,6,2,6,2,2,2,0,9,0,233,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
30,7,2,5,2,2,2,0,9,0,82,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
37,10,2,5,2,2,2,0,9,0,326,5,999,2,1,-1.8,92.893,-46.2,1.25,5099.1,1
52,9,3,4,2,2,2,0,9,0,283,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
30,7,2,5,2,2,2,0,9,0,159,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
47,9,3,5,2,2,2,0,9,0,58,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
47,9,3,5,2,2,2,0,9,0,181,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,10,1,5,2,1,1,0,9,0,301,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
44,3,3,6,2,2,2,0,9,0,151,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
45,9,2,5,2,2,2,0,9,0,146,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
54,7,2,1,1,2,2,0,9,0,250,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
43,9,1,4,2,0,0,0,9,0,148,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,2,3,5,1,2,2,0,9,0,106,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
50,7,3,5,2,2,1,0,9,0,44,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
58,10,3,2,1,1,2,0,9,0,901,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
45,9,2,5,2,1,2,0,9,0,358,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
31,9,3,6,2,2,2,0,9,0,1286,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
25,9,2,4,2,2,2,0,9,0,73,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
55,6,3,1,1,1,1,0,9,0,87,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,3,3,4,2,2,2,0,9,0,744,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
55,6,3,1,1,2,2,0,9,0,127,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
51,10,3,5,2,1,1,0,9,0,55,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
50,7,3,5,2,1,2,0,9,0,454,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
30,4,3,5,2,2,1,0,9,0,485,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
35,9,2,2,2,1,2,0,9,0,12,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
26,3,2,6,2,1,2,0,9,0,99,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,9,2,1,1,2,2,1,9,0,9,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
37,10,3,5,2,1,2,0,9,0,123,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
23,9,2,2,2,2,1,0,9,0,102,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
31,9,3,4,2,1,2,0,9,0,282,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
54,7,2,1,1,1,2,0,9,0,984,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
51,10,3,5,2,2,2,0,9,0,514,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,8,1,5,2,0,0,0,9,0,224,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
50,10,3,3,1,2,1,0,9,0,151,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,10,1,5,2,1,2,0,9,0,25,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,10,2,5,2,2,2,0,9,0,7,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
37,9,2,1,2,2,2,0,9,0,76,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,7,1,5,2,2,2,0,9,0,82,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
29,1,3,6,2,2,1,0,9,0,298,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
28,3,2,6,2,1,2,0,9,0,386,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,8,2,6,2,1,2,0,9,0,457,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,10,2,6,2,2,2,0,9,0,18,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
32,4,3,6,2,0,0,0,9,0,416,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
30,9,2,4,2,1,2,0,9,0,193,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
44,6,3,6,2,1,2,0,9,0,262,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
31,7,2,3,2,2,2,0,9,0,22,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
30,6,2,6,2,2,2,0,9,0,637,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
39,10,3,6,2,2,2,0,9,0,45,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
55,2,3,5,1,2,2,0,9,0,14,2,999,2,1,-1.8,92.893,-46.2,1.25,5099.1,0
28,7,2,4,1,2,2,1,9,0,59,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
24,7,2,5,2,2,2,0,9,0,34,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,10,3,6,2,1,2,0,9,0,272,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
29,10,2,5,2,1,1,0,9,0,48,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,10,3,6,2,1,2,0,9,0,301,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
53,10,1,4,2,1,1,0,9,0,164,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
23,9,2,2,2,2,2,0,9,0,523,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
44,10,3,4,2,2,2,0,9,0,133,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
38,7,1,5,2,2,2,0,9,0,52,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
31,9,2,5,2,1,2,0,9,0,325,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
48,9,3,4,2,2,2,0,9,0,36,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
48,9,3,4,2,1,1,0,9,0,56,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
36,10,3,6,2,1,2,0,9,0,174,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
48,10,3,5,2,1,2,0,9,0,322,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
48,9,3,4,2,1,2,0,9,0,333,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
48,9,3,4,2,1,2,0,9,0,311,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
59,5,1,2,2,1,2,0,9,0,290,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
59,5,1,2,2,2,2,0,9,0,27,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
58,6,3,6,2,2,1,0,9,0,256,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
26,8,2,6,2,2,1,0,9,0,173,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,9,2,4,2,2,2,0,9,0,134,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,8,3,6,2,2,1,0,9,0,171,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
39,8,3,6,2,2,1,0,9,0,256,1,12,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,7,3,5,2,2,2,1,9,0,26,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
53,7,3,6,2,1,1,0,9,0,74,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,9,3,2,1,2,2,0,9,0,285,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
25,9,2,1,1,2,2,0,9,0,109,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
41,9,3,5,2,2,2,0,9,0,239,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
24,8,2,4,2,2,2,0,9,0,109,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,9,3,4,1,2,2,0,9,0,730,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
32,9,2,1,1,1,2,0,9,0,19,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
57,6,3,2,1,2,2,0,9,0,10,5,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,9,3,2,2,2,2,0,9,0,178,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
31,8,2,6,2,1,1,0,9,0,7,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,9,2,5,2,1,2,1,9,0,71,5,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
33,10,2,5,2,1,2,0,9,0,16,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
53,7,3,6,2,1,2,1,9,0,45,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
37,10,3,5,2,2,2,0,9,0,22,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
41,4,1,6,2,1,2,0,9,0,536,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
29,10,2,5,2,2,2,0,9,0,792,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
33,7,3,5,2,2,2,0,9,0,178,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
30,8,3,4,2,2,2,0,9,0,41,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
47,7,3,5,2,2,2,0,9,0,142,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
53,10,3,5,2,2,2,0,9,0,45,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
41,9,3,4,1,2,2,0,9,0,10,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,7,3,5,2,0,0,0,9,0,333,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
31,8,3,3,2,1,2,0,9,0,166,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
41,6,3,6,2,2,2,0,9,0,100,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
36,6,1,6,2,0,0,0,9,0,423,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
53,10,3,5,2,2,2,0,9,0,358,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
24,7,2,5,2,1,2,0,9,0,576,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
34,7,1,5,2,2,2,0,9,0,84,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
34,7,1,5,2,1,2,0,9,0,66,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
29,7,2,4,2,2,2,0,9,0,79,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
33,9,3,3,2,2,2,0,9,0,669,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
53,10,3,5,2,1,2,0,9,0,456,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
26,7,3,5,2,1,1,0,9,0,676,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
54,9,3,2,1,1,2,0,9,0,87,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
27,7,2,5,2,1,2,0,9,0,472,6,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
38,7,1,5,2,1,2,0,9,0,78,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,1,3,6,2,2,2,1,9,0,354,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
36,6,3,6,2,1,2,0,9,0,117,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,9,3,2,2,1,2,0,9,0,265,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,8,2,6,2,2,1,0,9,0,693,5,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
36,4,3,4,2,2,2,0,9,0,251,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,10,2,6,2,2,2,0,9,0,98,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
30,1,2,5,2,1,2,0,9,0,13,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
23,8,2,3,2,0,0,0,9,0,14,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
36,6,3,6,2,1,2,0,9,0,268,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,10,2,5,2,1,2,0,9,0,144,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
49,4,1,4,2,1,2,0,9,0,166,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
31,10,2,6,2,2,1,0,9,0,138,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
30,8,2,3,2,1,2,0,9,0,1015,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
54,9,3,2,2,2,1,0,9,0,192,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
43,6,3,6,2,2,2,0,9,0,663,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
44,4,2,6,2,2,2,0,9,0,210,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
38,7,3,1,1,2,2,0,9,0,119,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
54,5,1,6,2,2,2,0,9,0,133,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
48,7,3,4,1,1,2,0,9,0,18,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
33,9,3,4,1,2,2,0,9,0,8,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
54,5,1,6,2,2,1,0,9,0,261,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
37,7,3,5,2,2,2,0,9,0,81,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
30,7,2,5,2,2,2,0,9,0,65,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
29,8,2,6,2,2,1,0,9,0,437,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
45,5,3,1,1,1,1,0,9,0,102,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,10,2,5,2,2,2,0,9,0,217,6,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,9,3,1,2,1,2,0,9,0,63,3,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,7,1,5,2,2,1,0,9,0,562,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
30,9,2,4,2,2,2,0,9,0,74,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,7,2,6,2,2,2,0,9,0,189,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
27,7,2,5,2,1,2,0,9,0,212,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,10,3,5,1,2,2,0,9,0,500,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
39,9,1,5,1,1,1,0,9,0,172,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,8,2,3,2,1,1,0,9,0,20,6,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
36,8,1,3,2,0,0,0,9,0,327,3,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
34,10,3,6,2,1,2,0,9,0,16,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,10,3,6,2,2,2,0,9,0,894,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
42,7,3,4,2,2,2,0,9,0,152,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
45,3,1,6,2,2,2,0,9,0,116,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
45,3,1,6,2,1,1,0,9,0,133,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,10,3,5,1,1,2,0,9,0,585,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
42,6,3,6,2,2,2,0,9,0,95,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
53,8,1,3,2,2,2,0,9,0,56,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
23,10,2,3,2,1,2,0,9,0,564,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
53,8,1,3,2,2,2,0,9,0,188,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
22,7,3,5,2,2,2,0,9,0,48,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
27,9,3,6,1,2,2,0,9,0,79,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
40,6,1,6,2,1,2,0,9,0,342,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,10,2,3,2,1,1,0,9,0,6,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
25,9,2,4,2,1,2,0,9,0,170,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
28,10,2,6,2,2,2,0,9,0,119,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
31,10,2,5,2,1,2,0,9,0,80,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
36,8,3,5,2,2,1,0,9,0,659,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
49,3,3,5,2,1,2,0,9,0,532,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
39,8,1,5,2,2,2,1,9,0,15,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,9,3,1,2,2,2,0,9,0,265,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
27,7,2,5,1,1,2,0,9,0,54,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
39,6,3,6,2,2,2,0,9,0,837,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
36,7,1,6,2,1,2,0,9,0,67,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
58,9,3,4,2,2,2,0,9,0,77,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
25,9,2,1,2,2,2,0,9,0,358,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
32,8,2,3,2,1,2,0,9,0,303,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
47,7,1,5,2,2,2,0,9,0,47,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
37,7,3,5,2,1,2,0,9,0,228,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
35,9,3,1,2,2,2,0,9,0,832,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
54,6,3,6,2,1,2,0,9,0,169,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
41,7,3,1,2,2,2,0,9,0,394,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
51,9,3,4,1,2,2,0,9,0,31,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
44,6,3,6,2,1,2,0,9,0,1380,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
26,9,2,2,2,2,2,0,9,0,36,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
31,1,3,4,2,2,2,0,9,0,201,3,10,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
37,7,3,1,1,2,2,0,9,0,679,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
57,9,3,4,2,1,2,0,9,0,199,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
27,9,3,4,2,2,1,0,9,0,58,3,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
51,9,3,4,1,2,2,0,9,0,495,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
43,10,3,5,2,2,2,0,9,0,141,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
54,9,3,2,2,1,1,0,9,0,139,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
44,9,3,2,2,1,2,0,9,0,82,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
29,1,3,6,2,2,2,0,9,0,317,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
51,9,3,4,1,1,2,0,9,0,830,1,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,1
48,10,3,5,1,2,2,0,9,0,611,5,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
30,9,2,5,2,2,1,0,9,0,86,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
58,10,3,2,1,1,1,0,9,0,186,2,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
21,0,2,5,2,1,2,0,9,0,42,4,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,0
51,9,3,4,1,1,2,0,9,0,956,1,999,0,2,-1.8,92.893,-46.2,1.25,5099.1,1
